Ticker,NCTId,ResultsFirstPostDate,CompletionDate,BuyPrice,SellPrice,PercentDiff
RYTM,NCT01725750,"September 11, 2018",June 2017,30.77,30.36,-0.34
RYTM,NCT02943785,"March 24, 2022","February 28, 2021",11.21,11.35,0.31
RYTM,NCT02511431,"May 24, 2018","February 23, 2017",31.82,32.39,0.44
RYTM,NCT04198701,"December 13, 2023","November 28, 2022",41.64,47.20,3.13
RYTM,NCT02491788,"June 16, 2020","August 1, 2019",21.37,22.31,1.08
RYTM,NCT01755949,"May 9, 2019","December 6, 2016",25.31,26.35,1.01
RYTM,NCT02037438,"March 4, 2019",May 2016,29.17,29.83,0.56
RYTM,NCT03314753,"September 16, 2019","June 28, 2018",23.99,24.13,0.15
RYTM,NCT00119847,"August 23, 2018",December 2006,32.14,32.62,0.37
RYTM,NCT03608826,"December 23, 2022","May 7, 2021",29.00,29.94,0.80
RYTM,NCT00446966,"October 10, 2018",January 2010,24.33,26.33,1.97
RYTM,NCT01719367,"June 17, 2019",September 2016,21.11,21.53,0.49
RYTM,NCT02848781,"December 14, 2022","March 29, 2021",29.60,28.03,-1.36
RYTM,NCT03263702,"April 21, 2020","June 7, 2019",18.57,19.56,1.30
RYTM,NCT01370564,"July 11, 2018",January 2012,33.83,32.31,-1.15
RYTM,NCT04133168,"December 7, 2023","August 17, 2023",36.65,41.64,3.19
RYTM,NCT03285373,"February 5, 2020","January 31, 2019",17.92,18.00,0.11
RYTM,NCT00938964,"August 24, 2017","May 23, 2017",24.57,25.72,1.14
RYTM,NCT02179515,"January 26, 2021","February 28, 2018",31.11,30.69,-0.34
RYTM,NCT02069119,"November 5, 2018",August 2015,27.50,26.54,-0.89
RYTM,NCT00179010,"May 7, 2019",January 2017,25.55,26.12,0.55
RYTM,NCT04629066,"August 1, 2023","March 15, 2022",24.32,24.44,0.12
RYTM,NCT03258645,"July 9, 2020","June 17, 2019",20.78,22.43,1.91
RYTM,NCT04011631,"February 2, 2021","July 31, 2019",31.44,33.27,1.41
RYTM,NCT02358603,"February 5, 2020",December 2015,17.92,18.00,0.11
RYTM,NCT02746471,"July 18, 2022","June 4, 2021",11.56,11.79,0.49
RYTM,NCT02727192,"June 22, 2021",September 2020,20.82,20.73,-0.11
RYTM,NCT01831856,"July 2, 2019","June 21, 2017",21.42,21.10,-0.38
RYTM,NCT02573350,"November 1, 2021","October 27, 2011",13.38,13.43,0.09
RYTM,NCT01176617,"April 5, 2018",January 2013,20.39,20.72,0.40
RYTM,NCT03696758,"February 25, 2021","February 24, 2020",26.84,25.63,-1.15
RYTM,NCT01531582,"April 18, 2023",September 2015,21.13,20.80,-0.39
RYTM,NCT03519347,"August 15, 2023","October 14, 2022",25.46,25.12,-0.34
RYTM,NCT04060680,"July 3, 2023","January 4, 2024",16.13,15.86,-0.42
RYTM,NCT02946853,"January 25, 2022","August 31, 2020",7.40,6.89,-1.78
RYTM,NCT01456949,"January 11, 2019","November 30, 2017",29.97,28.45,-1.30
RYTM,NCT00795236,"November 27, 2019",June 2015,23.16,23.35,0.20
RYTM,NCT02918396,"January 4, 2018",October 2017,27.83,26.69,-1.05
RIGL,NCT02077192,"December 11, 2023","June 2, 2020",1.24,1.23,-0.20
RIGL,NCT02040623,"October 10, 2016",July 2016,3.34,3.22,-0.91
RIGL,NCT02112838,"June 27, 2019","November 12, 2018",2.53,2.59,0.59
RIGL,NCT02076399,"January 11, 2019","April 21, 2016",2.02,2.09,0.85
RIGL,NCT00665925,"June 13, 2016",June 2009,2.46,2.34,-1.25
RIGL,NCT01597050,"June 8, 2016",September 2013,2.47,2.39,-0.82
RIGL,NCT01900249,"October 3, 2016",July 2014,3.97,3.67,-1.96
RIGL,NCT01591044,"September 29, 2016",July 2013,3.96,4.01,0.31
RIGL,NCT04543279,"December 15, 2023","July 30, 2022",1.41,1.56,2.53
RIGL,NCT00798096,"June 12, 2014",April 2010,3.91,4.00,0.57
RIGL,NCT03764618,"May 25, 2023","April 11, 2022",1.40,1.40,0.00
RIGL,NCT00446095,"December 18, 2014",October 2010,2.37,2.22,-1.63
RIGL,NCT00706342,"August 13, 2014",April 2010,2.67,2.73,0.56
RIGL,NCT00805467,"June 25, 2014",August 2013,3.65,3.64,-0.07
RCKT,NCT02207491,"April 13, 2018",March 2015,20.00,19.44,-0.71
RMTI,NCT04689932,"January 18, 2022","June 19, 2021",5.61,4.29,-6.67
RMTI,NCT04042324,"November 12, 2020","January 16, 2020",11.11,10.78,-0.75
RMTI,NCT01320202,"April 28, 2015",November 2013,109.34,106.04,-0.77
RMTI,NCT01286012,"March 26, 2014",January 2013,134.86,133.21,-0.31
RMTI,NCT01920854,"December 19, 2014",September 2013,94.16,92.51,-0.44
RMTI,NCT01894906,"January 9, 2015",September 2013,116.49,114.95,-0.33
RMTI,NCT00548249,"February 8, 2011",January 2010,101.86,102.52,0.16
RMTI,NCT02595437,"October 25, 2018",January 2017,46.86,44.88,-1.08
RMTI,NCT02909153,"August 8, 2019",July 2017,26.73,27.28,0.51
RMTI,NCT02905981,"September 2, 2020","March 15, 2018",13.53,12.87,-1.25
RMTI,NCT01503021,"April 21, 2015",January 2014,119.02,114.07,-1.06
RMTI,NCT00604565,"August 31, 2015",December 2010,119.24,141.02,4.18
RMTI,NCT03303144,"November 16, 2020","December 28, 2017",10.34,11.00,1.55
RXST,NCT03895034,"September 22, 2021","March 1, 2020",12.84,13.07,0.44
RXST,NCT03660865,"November 22, 2021","April 1, 2020",13.63,13.36,-0.50
SABS,NCT04518410,"July 27, 2023","June 20, 2023",8.10,8.44,1.03
SHOT,NCT04109976,"November 30, 2023","November 13, 2020",5.60,3.60,-10.87
SHOT,NCT03766685,"August 8, 2023","September 8, 2020",0.88,1.04,4.17
SHOT,NCT02802631,"May 9, 2023","February 8, 2018",0.41,0.42,0.30
SHOT,NCT04604899,"September 26, 2023","March 22, 2022",1.51,1.50,-0.25
SHOT,NCT01571596,"February 17, 2021",June 2014,7.56,6.83,-2.54
SHOT,NCT04564092,"August 2, 2023","September 4, 2021",0.85,0.80,-1.55
SHOT,NCT00994890,"May 13, 2021","March 1, 2011",4.21,4.30,0.53
SHOT,NCT03014635,"July 21, 2022","November 3, 2017",0.64,0.62,-0.92
SHOT,NCT03014622,"July 21, 2022","November 14, 2017",0.64,0.62,-0.92
SHOT,NCT02556710,"August 8, 2022",June 2016,0.63,0.64,0.59
SHOT,NCT04259086,"June 27, 2023","November 2, 2020",0.38,0.42,2.50
SHOT,NCT00790699,"October 20, 2020",November 2011,4.07,4.26,1.14
SHOT,NCT03004248,"July 13, 2022","October 17, 2018",0.69,0.69,0.11
SHOT,NCT03821402,"September 21, 2023","November 23, 2020",1.51,1.51,0.00
SHOT,NCT03060551,"October 8, 2020","December 30, 2019",4.24,4.20,-0.21
SHOT,NCT01340482,"October 26, 2020",October 2013,5.40,4.07,-7.02
SHOT,NCT01127893,"March 10, 2021","September 29, 2010",5.30,5.81,2.30
SHOT,NCT03422172,"May 13, 2021","April 20, 2020",4.21,4.30,0.53
SHOT,NCT01502631,"January 15, 2021","September 21, 2014",5.90,5.59,-1.34
SHOT,NCT03711929,"December 4, 2023","June 14, 2022",4.01,3.45,-3.75
SHOT,NCT04640272,"June 8, 2023","December 22, 2021",0.33,0.32,-0.46
SHOT,NCT02242435,"August 29, 2022",May 2015,0.85,0.92,1.95
SHOT,NCT03349645,"October 3, 2022","October 4, 2018",0.76,0.77,0.33
SHOT,NCT04054011,"November 13, 2020","May 19, 2020",4.24,4.20,-0.21
SHOT,NCT03275064,"February 14, 2024","September 6, 2022",2.95,2.77,-1.57
SHOT,NCT01482195,"July 15, 2021",August 2019,4.10,2.79,-9.51
SHOT,NCT01839331,"June 30, 2022",October 2013,0.69,0.71,0.85
SHOT,NCT03786770,"February 16, 2023","March 9, 2020",0.49,0.49,0.15
SHOT,NCT04080908,"July 18, 2023","October 19, 2021",0.58,0.58,0.04
SHOT,NCT03911102,"June 27, 2023","April 23, 2020",0.38,0.42,2.50
SHOT,NCT03211234,"July 13, 2021","January 31, 2020",4.49,4.21,-1.61
SHOT,NCT03525600,"June 18, 2023","June 20, 2022",0.34,0.33,-0.75
SHOT,NCT03525613,"July 6, 2023","June 28, 2022",0.55,0.43,-5.89
SHOT,NCT03581786,"April 18, 2022","October 30, 2022",1.14,1.07,-1.51
SHOT,NCT02504580,"October 4, 2023",April 2017,1.25,1.19,-1.23
SHOT,NCT05466448,"December 19, 2023","June 15, 2023",4.44,4.07,-2.17
SHOT,NCT01614743,"September 14, 2020",November 2013,4.34,3.95,-2.37
SHOT,NCT05085964,"December 27, 2022","October 18, 2022",0.77,0.77,-0.03
SHOT,NCT02024529,"August 9, 2022",July 2014,0.66,0.64,-0.73
SHOT,NCT03840174,"November 15, 2021","November 7, 2019",1.46,1.45,-0.17
SHOT,NCT03952377,"January 10, 2024","June 21, 2022",2.72,2.27,-4.51
SHOT,NCT03188991,"June 8, 2021","June 29, 2020",4.59,4.39,-1.11
SHOT,NCT03777917,"September 2, 2022","March 11, 2020",0.77,0.73,-1.43
SHOT,NCT03960957,"May 11, 2021","April 16, 2020",4.15,4.03,-0.73
SHOT,NCT02865434,"August 12, 2021",June 2018,1.68,1.68,0.00
SHOT,NCT03710564,"July 22, 2022","July 1, 2021",0.77,0.73,-1.43
SHOT,NCT03601052,"July 19, 2021","June 24, 2020",2.03,2.09,0.73
SAGE,NCT02052739,"May 3, 2022","May 3, 2015",34.20,28.61,-4.45
SAGE,NCT02614547,"September 13, 2021","June 22, 2016",45.22,44.35,-0.49
SAGE,NCT02277106,"June 29, 2022","August 14, 2015",32.81,32.28,-0.41
SAGE,NCT02285504,"December 2, 2021","June 5, 2015",37.49,40.12,1.69
SAGE,NCT02942017,"June 13, 2019","October 11, 2017",179.78,181.83,0.28
SAGE,NCT02942004,"June 13, 2019","October 19, 2017",179.78,181.83,0.28
SAGE,NCT04476017,"June 6, 2023","March 25, 2022",56.53,59.54,1.30
SAGE,NCT02477618,"May 2, 2019","August 11, 2017",171.03,170.36,-0.10
SAGE,NCT05059600,"July 19, 2023","July 14, 2022",45.59,44.73,-0.48
SAGE,NCT03665038,"August 11, 2022","January 8, 2021",43.27,43.12,-0.09
SAGE,NCT04537806,"July 27, 2022","July 1, 2021",34.69,34.41,-0.20
SAGE,NCT03672175,"November 10, 2022","March 17, 2020",35.96,35.12,-0.59
SAGE,NCT04442490,"December 5, 2023","April 21, 2021",20.85,20.01,-1.03
SAGE,NCT03692910,"April 20, 2022","May 21, 2019",34.84,32.95,-1.39
SAGE,NCT04442503,"June 22, 2023","April 12, 2022",47.93,46.84,-0.58
SAGE,NCT04007367,"October 3, 2022","January 6, 2020",38.37,38.77,0.26
SAGE,NCT02978326,"December 16, 2021","December 11, 2018",41.28,42.01,0.44
SAGE,NCT02539459,"February 17, 2021","August 20, 2018",82.48,82.33,-0.05
SAGE,NCT03000530,"December 2, 2020","November 8, 2017",68.57,71.75,1.13
SAGE,NCT02978781,"February 17, 2021","December 5, 2017",82.48,82.33,-0.05
SAGE,NCT04476030,"November 7, 2023","December 22, 2021",18.50,17.10,-1.97
SAGE,NCT03771664,"October 20, 2022","January 17, 2020",36.53,37.61,0.73
SAGE,NCT01730729,"March 26, 2019","October 27, 2017",158.76,159.05,0.05
SAGE,NCT05562583,"October 24, 2023","April 30, 2022",18.30,17.72,-0.81
SAGE,NCT03000569,"November 23, 2020","September 11, 2017",77.97,82.70,1.47
SAGE,NCT02258217,"September 1, 2020",December 2016,53.79,51.66,-1.01
SAGE,NCT01498601,"September 22, 2015",October 2012,51.56,47.58,-2.01
SGMO,NCT02702115,"January 26, 2023","November 3, 2021",3.40,3.56,1.15
SGMO,NCT03041324,"September 27, 2022","May 7, 2021",5.21,4.90,-1.53
SGMO,NCT03432364,"December 13, 2023","November 17, 2022",0.44,0.42,-1.16
SGMO,NCT01543152,"April 21, 2021","July 7, 2017",11.87,11.71,-0.34
SGMO,NCT00985517,"March 26, 2020","November 16, 2017",6.49,6.21,-1.10
SGMO,NCT02225665,"February 9, 2021",June 2018,14.04,13.68,-0.65
SGMO,NCT00400634,"August 14, 2012",November 2008,5.43,5.49,0.27
SNY,NCT01430611,"May 8, 2014",November 2012,37.38,37.22,-0.10
SNY,NCT00993447,"November 29, 2016",March 2012,30.64,30.51,-0.11
SNY,NCT01189123,"March 3, 2014",August 2013,35.70,34.69,-0.72
SNY,NCT00939367,"November 14, 2013","May 2, 2007",36.88,36.14,-0.51
SNY,NCT00880893,"July 29, 2019","October 14, 2014",34.76,35.16,0.29
SNY,NCT03312231,"October 12, 2020","September 26, 2019",44.80,43.94,-0.49
SNY,NCT00939536,"October 22, 2013",July 2005,35.00,35.68,0.48
SNY,NCT01686503,"February 5, 2015",August 2013,33.84,34.09,0.19
SNY,NCT00943878,"May 10, 2011",April 2010,24.00,23.98,-0.02
SNY,NCT00943202,"May 26, 2011",May 2010,24.29,24.15,-0.14
SNY,NCT00943631,"April 13, 2011",March 2010,22.27,22.53,0.29
SNY,NCT00944073,"April 13, 2011",April 2010,22.27,22.53,0.29
SNY,NCT00963157,"December 14, 2011",December 2010,21.26,21.89,0.72
SNY,NCT04523324,"November 15, 2023","August 30, 2022",45.42,47.02,0.87
SNY,NCT00384085,"April 26, 2011",March 2010,23.60,23.73,0.14
SNY,NCT00378573,"January 18, 2010",September 2008,23.52,22.14,-1.52
SNY,NCT00290342,"October 29, 2018","January 23, 2007",37.04,37.49,0.31
SNY,NCT00283062,"January 23, 2012",December 2010,23.30,23.21,-0.10
SNY,NCT00360698,"December 2, 2009",August 2008,22.64,22.42,-0.23
SNY,NCT01933776,"April 21, 2014",January 2014,36.71,36.75,0.02
SNY,NCT01436370,"May 16, 2014",June 2013,37.64,37.72,0.05
SNY,NCT03233217,"December 17, 2019","November 28, 2017",43.40,43.55,0.09
SNY,NCT00670228,"February 11, 2011",November 2009,20.16,20.50,0.42
SNY,NCT01374516,"March 27, 2019","March 5, 2018",36.22,36.62,0.28
SNY,NCT00417079,"December 23, 2010",September 2009,19.30,19.44,0.18
SNY,NCT00688740,"February 14, 2011",January 2010,22.29,22.27,-0.02
SNY,NCT00489736,"November 9, 2009",October 2008,22.17,21.88,-0.34
SNY,NCT00174785,"December 23, 2009",March 2008,22.95,22.36,-0.65
SNY,NCT01586338,"February 24, 2016",September 2013,28.56,29.37,0.70
SNY,NCT01226043,"July 30, 2013",May 2012,35.16,34.94,-0.16
SNY,NCT00905255,"December 21, 2016",January 2011,30.06,30.09,0.03
SNY,NCT00449072,"August 7, 2012",October 2011,27.52,27.46,-0.05
SNY,NCT00364611,"August 23, 2012",April 2012,26.95,27.00,0.04
SNY,NCT00296816,"August 23, 2012",August 2011,26.95,27.00,0.04
SNY,NCT00230178,"December 31, 2009",December 2007,23.24,22.94,-0.33
SNY,NCT00963430,"May 16, 2011",May 2010,23.69,23.96,0.28
SNY,NCT00402649,"November 24, 2008",December 2007,15.36,14.94,-0.70
SNY,NCT00454909,"April 12, 2017","April 11, 2008",36.44,37.44,0.68
SNY,NCT00396591,"January 10, 2013",November 2008,32.14,31.68,-0.36
SNY,NCT00284141,"December 10, 2012",July 2008,30.92,30.86,-0.05
SNY,NCT00383123,"December 4, 2008","October 19, 2007",15.61,15.76,0.24
SNY,NCT02368314,"October 24, 2016",December 2015,29.64,30.30,0.55
SNY,NCT00875524,"July 24, 2019",December 2014,36.53,36.50,-0.02
SNY,NCT04037748,"September 29, 2020","September 11, 2019",44.83,45.11,0.15
SNY,NCT00312377,"May 24, 2011",March 2014,23.96,24.35,0.40
SNY,NCT00523718,"March 23, 2016",August 2015,31.67,32.02,0.28
SNY,NCT00498797,"May 24, 2011",September 2008,23.96,24.35,0.40
SNY,NCT00684814,"January 8, 2010",May 2004,23.52,22.14,-1.52
SNY,NCT00866658,"October 11, 2016",June 2010,28.93,28.77,-0.13
SNY,NCT01360762,"February 15, 2019",November 2015,34.92,34.18,-0.53
SNY,NCT03546192,"August 1, 2018","July 17, 2015",36.27,35.57,-0.49
SNY,NCT03308825,"December 17, 2018","November 22, 2017",35.45,35.41,-0.02
SNY,NCT00312208,"February 17, 2010",October 2013,20.90,21.14,0.28
SNY,NCT00549939,"February 8, 2011",December 2009,20.83,20.32,-0.61
SNY,NCT00851903,"October 4, 2012",September 2011,29.20,28.22,-0.85
SNY,NCT00833703,"August 16, 2011",July 2010,22.66,21.46,-1.36
SNY,NCT00763451,"December 14, 2016",January 2011,30.20,29.38,-0.69
SNY,NCT00751114,"August 15, 2012",July 2011,27.86,27.15,-0.65
SNY,NCT00715624,"October 11, 2016",February 2011,28.93,28.77,-0.13
SNY,NCT00713830,"December 14, 2016",January 2011,30.20,29.38,-0.69
SNY,NCT00707031,"October 11, 2016",November 2010,28.93,28.77,-0.13
SNY,NCT00574275,"September 25, 2012",November 2010,28.75,28.43,-0.28
SNY,NCT00519285,"October 10, 2013",April 2012,34.22,33.67,-0.41
SNY,NCT00021255,"November 15, 2016",December 2014,31.38,30.51,-0.70
SNY,NCT01118728,"June 21, 2017",December 2011,38.26,38.83,0.37
SNY,NCT00688701,"December 12, 2016",December 2009,29.53,30.06,0.44
SNY,NCT00576823,"February 8, 2011",October 2009,20.83,20.32,-0.61
SNY,NCT00382720,"August 10, 2011",April 2010,19.87,21.66,2.15
SNY,NCT00327171,"October 18, 2012",March 2010,29.28,28.27,-0.88
SNY,NCT00514917,"November 3, 2013",September 2012,36.12,36.47,0.24
SNY,NCT00532155,"January 1, 2013",October 2011,31.63,31.71,0.06
SNY,NCT00811395,"December 31, 2012",April 2010,31.28,31.50,0.17
SNY,NCT00712673,"December 15, 2016",March 2011,29.53,30.06,0.44
SNY,NCT00993473,"June 22, 2012",March 2011,25.10,24.45,-0.65
SNY,NCT00976937,"October 11, 2016",March 2011,28.93,28.77,-0.13
SNY,NCT00975286,"October 11, 2016",August 2011,28.93,28.77,-0.13
SNY,NCT00763815,"October 11, 2016",June 2011,28.93,28.77,-0.13
SNY,NCT00751881,"June 26, 2013",August 2015,35.38,35.18,-0.14
SNY,NCT01175473,"October 11, 2016",November 2010,28.93,28.77,-0.13
SNY,NCT04084769,"August 30, 2021","September 14, 2020",46.17,45.97,-0.11
SNY,NCT00335452,"October 7, 2010",September 2009,20.57,20.93,0.43
SNY,NCT02993757,"June 11, 2020","May 27, 2019",45.20,46.90,0.92
SNY,NCT00380393,"July 3, 2018","November 11, 2008",33.64,35.13,1.09
SNY,NCT03282240,"December 17, 2019","April 19, 2018",43.40,43.55,0.09
SNY,NCT05132127,"October 3, 2023","November 15, 2022",53.83,53.90,0.03
SNY,NCT04823130,"July 11, 2023","August 30, 2022",51.83,52.68,0.41
SNY,NCT04718870,"October 17, 2023","November 30, 2022",52.61,52.05,-0.27
SNY,NCT04705051,"October 6, 2022","July 13, 2021",37.68,37.82,0.09
SNY,NCT04681729,"February 21, 2024","April 20, 2023",47.92,48.77,0.44
SRPT,NCT01396239,"November 9, 2015",June 2012,25.94,27.72,1.66
SRPT,NCT02286947,"February 20, 2019","March 23, 2018",140.57,139.98,-0.11
SRPT,NCT01540409,"July 10, 2019","August 16, 2017",151.05,156.10,0.82
SRPT,NCT02255552,"July 1, 2020","June 14, 2019",164.52,158.63,-0.91
SRPT,NCT02310906,"October 19, 2020","March 25, 2019",138.62,140.33,0.31
SRPT,NCT02420379,"July 22, 2020","December 17, 2018",164.52,158.63,-0.91
SRPT,NCT02530905,"May 17, 2021","October 3, 2018",77.21,74.95,-0.74
SRPT,NCT03218995,"December 9, 2021","March 10, 2021",84.61,87.33,0.79
SRPT,NCT00844597,"October 6, 2015",December 2010,37.97,37.09,-0.59
SRPT,NCT04179409,"October 12, 2023","September 1, 2023",117.55,113.82,-0.81
SRPT,NCT00159250,"December 5, 2019","March 31, 2009",105.75,101.45,-1.04
SVRA,NCT03597347,"October 11, 2021","October 2, 2020",1.24,1.25,0.20
SVRA,NCT02702180,"April 15, 2022","September 27, 2019",1.31,1.32,0.19
SVRA,NCT01746095,"January 13, 2020",November 2014,2.52,2.36,-1.64
SRRK,NCT03921528,"November 17, 2022",April 2024,7.94,7.87,-0.22
SCPH,NCT04593823,"August 1, 2023","April 18, 2022",8.20,8.17,-0.09
SCPH,NCT02329834,"December 2, 2022",October 2015,6.40,6.14,-1.04
SCPH,NCT02579057,"November 17, 2017",July 2017,14.15,14.16,0.02
SCYX,NCT04029116,"June 18, 2023","November 29, 2021",2.77,2.79,0.18
SCYX,NCT03253094,"August 12, 2021","May 4, 2018",6.37,6.30,-0.28
SCYX,NCT03734991,"September 8, 2021","September 4, 2019",6.57,6.75,0.68
SCYX,NCT03987620,"September 8, 2021","April 29, 2020",6.57,6.75,0.68
ICU,NCT01072682,"March 9, 2022",May 2011,10.09,10.10,0.02
SLS,NCT02297698,"December 12, 2023",December 2021,1.06,1.15,2.04
SLS,NCT01570036,"December 2, 2020","September 28, 2018",3.64,3.86,1.47
SMLR,NCT03161327,"December 11, 2018","September 14, 2017",31.00,31.00,0.00
SNSE,NCT04034225,"December 30, 2022","June 28, 2021",1.44,1.50,1.02
SNSE,NCT03120832,"November 12, 2021",December 2018,8.15,8.27,0.37
MCRB,NCT02437487,"July 26, 2018",October 2016,7.33,7.43,0.34
MCRB,NCT03759041,"June 21, 2022","October 13, 2021",3.22,3.38,1.21
MCRB,NCT03183128,"April 27, 2023","September 29, 2020",4.87,5.22,1.73
MCRB,NCT02618187,"June 20, 2019","January 26, 2018",3.00,2.90,-0.85
SIGA,NCT02474589,"November 28, 2017","August 24, 2016",4.33,4.21,-0.71
SIGA,NCT00907803,"August 27, 2010",January 2010,6.60,6.60,0.00
SIGA,NCT00728689,"February 9, 2010",October 2008,5.11,5.19,0.38
SLNO,NCT03440814,"September 21, 2023","May 1, 2020",4.43,20.67,32.35
SLGL,NCT03564145,"December 15, 2021","November 13, 2019",7.17,7.19,0.07
SLGL,NCT03564119,"December 15, 2021","June 10, 2019",7.17,7.19,0.07
SLGL,NCT03448939,"December 14, 2021","May 24, 2019",7.17,7.19,0.07
SLGL,NCT03761810,"December 1, 2021","October 23, 2019",7.40,7.43,0.10
SLGL,NCT03761784,"December 1, 2021","December 31, 2019",7.40,7.43,0.10
SLDB,NCT03875313,"February 17, 2022","July 29, 2020",13.26,12.84,-0.80
SLDB,NCT02440685,"June 7, 2023",July 2018,6.27,6.34,0.28
SLDB,NCT02197572,"March 3, 2020","February 28, 2019",48.15,47.70,-0.23
SLDB,NCT02834247,"March 31, 2020","November 30, 2018",33.60,31.50,-1.61
SLDB,NCT02923349,"May 12, 2020","March 26, 2019",39.60,42.75,1.91
SLDB,NCT02903914,"September 30, 2021","August 15, 2022",35.70,33.75,-1.40
SLDB,NCT03163667,"September 15, 2022","June 1, 2020",8.72,8.41,-0.88
SLDB,NCT03428217,"March 20, 2023","July 16, 2021",3.88,4.40,3.14
SLDB,NCT03057600,"September 28, 2022","November 25, 2019",7.20,7.01,-0.69
SLDB,NCT04208958,"August 29, 2023","February 23, 2023",3.63,3.62,-0.07
SLDB,NCT02756364,"December 19, 2020","November 25, 2019",109.50,107.25,-0.52
SLDB,NCT03097328,"February 24, 2022","August 25, 2024",12.23,11.90,-0.68
SLDB,NCT03241173,"September 27, 2022","September 17, 2019",7.20,7.01,-0.69
SLDB,NCT02049957,"January 27, 2020","June 29, 2018",49.50,52.50,1.47
SLDB,NCT03370302,"September 9, 2020","August 28, 2019",33.75,33.75,0.00
SLDB,NCT01332630,"July 10, 2018","April 14, 2017",633.00,635.25,0.09
SLDB,NCT03126110,"December 28, 2022","November 9, 2021",5.49,5.38,-0.51
SLDB,NCT03670030,"June 10, 2021","February 26, 2021",61.65,59.10,-1.06
SNGX,NCT05380635,"June 7, 2023","August 16, 2022",0.74,0.73,-0.34
SNGX,NCT03237325,"August 29, 2022","June 24, 2021",10.20,10.05,-0.37
